id,organization_id,url,type,species,age,gender,size,coat,tags,name,description,organization_animal_id,photos,videos,status,status_changed_at,published_at,distance,breeds.primary,breeds.secondary,breeds.mixed,breeds.unknown,colors.primary,colors.secondary,colors.tertiary,attributes.spayed_neutered,attributes.house_trained,attributes.declawed,attributes.special_needs,attributes.shots_current,environment.children,environment.dogs,environment.cats,primary_photo_cropped.small,primary_photo_cropped.medium,primary_photo_cropped.large,primary_photo_cropped.full,contact.email,contact.phone,contact.address.address1,contact.address.address2,contact.address.city,contact.address.state,contact.address.postcode,contact.address.country,X_links.self.href,X_links.type.href,X_links.organization.href
62649223,CA905,https://www.petfinder.com/dog/a1910559-62649223/ca/carlsbad/county-of-san-diego-department-of-animal-services-ca905/?referrer_id=10a2eec8-bd91-4a5a-bbcf-66d8cdaded3d,Dog,Dog,Young,Male,Medium,NA,character(0),A1910559,NA,A1910559,"list(small = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649223/1/?bust=1681498755&width=100"", medium = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649223/1/?bust=1681498755&width=300"", large = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649223/1/?bust=1681498755&width=600"", full = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649223/1/?bust=1681498755"")",list(),adoptable,2023-04-14T18:49:11Z,2023-04-14T18:49:09Z,84.9375,Chihuahua,Mixed Breed,TRUE,FALSE,NA,NA,NA,TRUE,FALSE,NA,FALSE,FALSE,NA,NA,NA,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649223/1/?bust=1681498755&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649223/1/?bust=1681498755&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649223/1/?bust=1681498755&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649223/1/?bust=1681498755,NA,(619) 767-2675,2481 Palomar Airport Road,NA,Carlsbad,CA,92011,US,/v2/animals/62649223,/v2/types/dog,/v2/organizations/ca905
62649228,CA905,https://www.petfinder.com/dog/a1910356-62649228/ca/carlsbad/county-of-san-diego-department-of-animal-services-ca905/?referrer_id=10a2eec8-bd91-4a5a-bbcf-66d8cdaded3d,Dog,Dog,Young,Female,Medium,NA,character(0),A1910356,NA,A1910356,"list(small = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649228/1/?bust=1681498755&width=100"", medium = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649228/1/?bust=1681498755&width=300"", large = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649228/1/?bust=1681498755&width=600"", full = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649228/1/?bust=1681498755"")",list(),adoptable,2023-04-14T18:49:11Z,2023-04-14T18:49:09Z,84.9375,Pit Bull Terrier,Mixed Breed,TRUE,FALSE,NA,NA,NA,TRUE,FALSE,NA,FALSE,FALSE,NA,NA,NA,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649228/1/?bust=1681498755&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649228/1/?bust=1681498755&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649228/1/?bust=1681498755&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649228/1/?bust=1681498755,NA,(619) 767-2675,2481 Palomar Airport Road,NA,Carlsbad,CA,92011,US,/v2/animals/62649228,/v2/types/dog,/v2/organizations/ca905
62649237,CA905,https://www.petfinder.com/cat/cosmo-62649237/ca/carlsbad/county-of-san-diego-department-of-animal-services-ca905/?referrer_id=10a2eec8-bd91-4a5a-bbcf-66d8cdaded3d,Cat,Cat,Adult,Male,Medium,NA,character(0),COSMO,NA,A1910585,"list(small = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649237/1/?bust=1681498755&width=100"", medium = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649237/1/?bust=1681498755&width=300"", large = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649237/1/?bust=1681498755&width=600"", full = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649237/1/?bust=1681498755"")",list(),adoptable,2023-04-14T18:49:11Z,2023-04-14T18:49:09Z,84.9375,Domestic Short Hair,NA,FALSE,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649237/1/?bust=1681498755&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649237/1/?bust=1681498755&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649237/1/?bust=1681498755&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649237/1/?bust=1681498755,NA,(619) 767-2675,2481 Palomar Airport Road,NA,Carlsbad,CA,92011,US,/v2/animals/62649237,/v2/types/cat,/v2/organizations/ca905
62649233,CA905,https://www.petfinder.com/dog/alfie-62649233/ca/carlsbad/county-of-san-diego-department-of-animal-services-ca905/?referrer_id=10a2eec8-bd91-4a5a-bbcf-66d8cdaded3d,Dog,Dog,Young,Male,Medium,NA,character(0),ALFIE,NA,A1906648,"list(small = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649233/1/?bust=1681498755&width=100"", medium = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649233/1/?bust=1681498755&width=300"", large = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649233/1/?bust=1681498755&width=600"", full = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649233/1/?bust=1681498755"")",list(),adoptable,2023-04-14T18:49:11Z,2023-04-14T18:49:09Z,84.9375,Siberian Husky,Poodle,TRUE,FALSE,NA,NA,NA,TRUE,FALSE,NA,FALSE,FALSE,NA,NA,NA,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649233/1/?bust=1681498755&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649233/1/?bust=1681498755&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649233/1/?bust=1681498755&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649233/1/?bust=1681498755,NA,(619) 767-2675,2481 Palomar Airport Road,NA,Carlsbad,CA,92011,US,/v2/animals/62649233,/v2/types/dog,/v2/organizations/ca905
62649231,CA905,https://www.petfinder.com/dog/a1910465-62649231/ca/carlsbad/county-of-san-diego-department-of-animal-services-ca905/?referrer_id=10a2eec8-bd91-4a5a-bbcf-66d8cdaded3d,Dog,Dog,Young,Male,Medium,NA,character(0),A1910465,NA,A1910465,"list(small = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649231/1/?bust=1681498755&width=100"", medium = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649231/1/?bust=1681498755&width=300"", large = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649231/1/?bust=1681498755&width=600"", full = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649231/1/?bust=1681498755"")",list(),adoptable,2023-04-14T18:49:11Z,2023-04-14T18:49:09Z,84.9375,German Shepherd Dog,Siberian Husky,TRUE,FALSE,NA,NA,NA,TRUE,FALSE,NA,FALSE,FALSE,NA,NA,NA,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649231/1/?bust=1681498755&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649231/1/?bust=1681498755&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649231/1/?bust=1681498755&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649231/1/?bust=1681498755,NA,(619) 767-2675,2481 Palomar Airport Road,NA,Carlsbad,CA,92011,US,/v2/animals/62649231,/v2/types/dog,/v2/organizations/ca905
62649226,CA905,https://www.petfinder.com/dog/tundra-62649226/ca/carlsbad/county-of-san-diego-department-of-animal-services-ca905/?referrer_id=10a2eec8-bd91-4a5a-bbcf-66d8cdaded3d,Dog,Dog,Young,Female,Medium,NA,character(0),TUNDRA,NA,A1902779,"list(small = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649226/1/?bust=1681498756&width=100"", medium = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649226/1/?bust=1681498756&width=300"", large = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649226/1/?bust=1681498756&width=600"", full = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649226/1/?bust=1681498756"")",list(),adoptable,2023-04-14T18:49:11Z,2023-04-14T18:49:09Z,84.9375,Siberian Husky,NA,FALSE,FALSE,NA,NA,NA,TRUE,FALSE,NA,FALSE,FALSE,NA,NA,NA,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649226/1/?bust=1681498756&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649226/1/?bust=1681498756&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649226/1/?bust=1681498756&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649226/1/?bust=1681498756,NA,(619) 767-2675,2481 Palomar Airport Road,NA,Carlsbad,CA,92011,US,/v2/animals/62649226,/v2/types/dog,/v2/organizations/ca905
62649225,CA905,https://www.petfinder.com/dog/sasha-62649225/ca/carlsbad/county-of-san-diego-department-of-animal-services-ca905/?referrer_id=10a2eec8-bd91-4a5a-bbcf-66d8cdaded3d,Dog,Dog,Young,Female,Medium,NA,character(0),SASHA,NA,A1906999,"list(small = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649225/1/?bust=1681498754&width=100"", medium = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649225/1/?bust=1681498754&width=300"", large = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649225/1/?bust=1681498754&width=600"", full = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649225/1/?bust=1681498754"")",list(),adoptable,2023-04-14T18:49:11Z,2023-04-14T18:49:09Z,84.9375,German Shepherd Dog,NA,FALSE,FALSE,NA,NA,NA,TRUE,FALSE,NA,FALSE,FALSE,NA,NA,NA,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649225/1/?bust=1681498754&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649225/1/?bust=1681498754&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649225/1/?bust=1681498754&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649225/1/?bust=1681498754,NA,(619) 767-2675,2481 Palomar Airport Road,NA,Carlsbad,CA,92011,US,/v2/animals/62649225,/v2/types/dog,/v2/organizations/ca905
62649235,CA905,https://www.petfinder.com/dog/a1910578-62649235/ca/carlsbad/county-of-san-diego-department-of-animal-services-ca905/?referrer_id=10a2eec8-bd91-4a5a-bbcf-66d8cdaded3d,Dog,Dog,Adult,Female,Medium,NA,character(0),A1910578,NA,A1910578,"list(small = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649235/1/?bust=1681498756&width=100"", medium = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649235/1/?bust=1681498756&width=300"", large = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649235/1/?bust=1681498756&width=600"", full = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649235/1/?bust=1681498756"")",list(),adoptable,2023-04-14T18:49:11Z,2023-04-14T18:49:09Z,84.9375,Pit Bull Terrier,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649235/1/?bust=1681498756&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649235/1/?bust=1681498756&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649235/1/?bust=1681498756&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649235/1/?bust=1681498756,NA,(619) 767-2675,2481 Palomar Airport Road,NA,Carlsbad,CA,92011,US,/v2/animals/62649235,/v2/types/dog,/v2/organizations/ca905
62649238,CA905,https://www.petfinder.com/dog/a1910487-62649238/ca/carlsbad/county-of-san-diego-department-of-animal-services-ca905/?referrer_id=10a2eec8-bd91-4a5a-bbcf-66d8cdaded3d,Dog,Dog,Baby,Male,Medium,NA,character(0),A1910487,NA,A1910487,"list(small = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649238/1/?bust=1681498756&width=100"", medium = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649238/1/?bust=1681498756&width=300"", large = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649238/1/?bust=1681498756&width=600"", full = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649238/1/?bust=1681498756"")",list(),adoptable,2023-04-14T18:49:11Z,2023-04-14T18:49:09Z,84.9375,Terrier,Mixed Breed,TRUE,FALSE,NA,NA,NA,TRUE,FALSE,NA,FALSE,FALSE,NA,NA,NA,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649238/1/?bust=1681498756&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649238/1/?bust=1681498756&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649238/1/?bust=1681498756&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649238/1/?bust=1681498756,NA,(619) 767-2675,2481 Palomar Airport Road,NA,Carlsbad,CA,92011,US,/v2/animals/62649238,/v2/types/dog,/v2/organizations/ca905
62649241,CA905,https://www.petfinder.com/cat/scotch-62649241/ca/carlsbad/county-of-san-diego-department-of-animal-services-ca905/?referrer_id=10a2eec8-bd91-4a5a-bbcf-66d8cdaded3d,Cat,Cat,Adult,Male,Medium,NA,character(0),SCOTCH,NA,A1902894,"list(small = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649241/1/?bust=1681498756&width=100"", medium = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649241/1/?bust=1681498756&width=300"", large = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649241/1/?bust=1681498756&width=600"", full = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649241/1/?bust=1681498756"")",list(),adoptable,2023-04-14T18:49:11Z,2023-04-14T18:49:09Z,84.9375,Domestic Short Hair,NA,FALSE,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649241/1/?bust=1681498756&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649241/1/?bust=1681498756&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649241/1/?bust=1681498756&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649241/1/?bust=1681498756,NA,(619) 767-2675,2481 Palomar Airport Road,NA,Carlsbad,CA,92011,US,/v2/animals/62649241,/v2/types/cat,/v2/organizations/ca905
62649239,CA905,https://www.petfinder.com/dog/a1910755-62649239/ca/carlsbad/county-of-san-diego-department-of-animal-services-ca905/?referrer_id=10a2eec8-bd91-4a5a-bbcf-66d8cdaded3d,Dog,Dog,Young,Male,Medium,NA,character(0),A1910755,NA,A1910755,"list(small = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649239/1/?bust=1681498757&width=100"", medium = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649239/1/?bust=1681498757&width=300"", large = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649239/1/?bust=1681498757&width=600"", full = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649239/1/?bust=1681498757"")",list(),adoptable,2023-04-14T18:49:11Z,2023-04-14T18:49:09Z,84.9375,Siberian Husky,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649239/1/?bust=1681498757&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649239/1/?bust=1681498757&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649239/1/?bust=1681498757&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649239/1/?bust=1681498757,NA,(619) 767-2675,2481 Palomar Airport Road,NA,Carlsbad,CA,92011,US,/v2/animals/62649239,/v2/types/dog,/v2/organizations/ca905
62649240,CA905,https://www.petfinder.com/dog/a1910774-62649240/ca/carlsbad/county-of-san-diego-department-of-animal-services-ca905/?referrer_id=10a2eec8-bd91-4a5a-bbcf-66d8cdaded3d,Dog,Dog,Young,Male,Medium,NA,character(0),A1910774,NA,A1910774,"list(small = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649240/1/?bust=1681498757&width=100"", medium = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649240/1/?bust=1681498757&width=300"", large = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649240/1/?bust=1681498757&width=600"", full = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649240/1/?bust=1681498757"")",list(),adoptable,2023-04-14T18:49:11Z,2023-04-14T18:49:09Z,84.9375,Hound,Labrador Retriever,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649240/1/?bust=1681498757&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649240/1/?bust=1681498757&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649240/1/?bust=1681498757&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649240/1/?bust=1681498757,NA,(619) 767-2675,2481 Palomar Airport Road,NA,Carlsbad,CA,92011,US,/v2/animals/62649240,/v2/types/dog,/v2/organizations/ca905
62649242,CA905,https://www.petfinder.com/dog/flex-62649242/ca/carlsbad/county-of-san-diego-department-of-animal-services-ca905/?referrer_id=10a2eec8-bd91-4a5a-bbcf-66d8cdaded3d,Dog,Dog,Young,Male,Medium,NA,character(0),FLEX,NA,A1910741,"list(small = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649242/1/?bust=1681498757&width=100"", medium = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649242/1/?bust=1681498757&width=300"", large = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649242/1/?bust=1681498757&width=600"", full = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649242/1/?bust=1681498757"")",list(),adoptable,2023-04-14T18:49:11Z,2023-04-14T18:49:09Z,84.9375,Belgian Shepherd / Malinois,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649242/1/?bust=1681498757&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649242/1/?bust=1681498757&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649242/1/?bust=1681498757&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649242/1/?bust=1681498757,NA,(619) 767-2675,2481 Palomar Airport Road,NA,Carlsbad,CA,92011,US,/v2/animals/62649242,/v2/types/dog,/v2/organizations/ca905
62649216,CA905,https://www.petfinder.com/dog/a1910558-62649216/ca/carlsbad/county-of-san-diego-department-of-animal-services-ca905/?referrer_id=10a2eec8-bd91-4a5a-bbcf-66d8cdaded3d,Dog,Dog,Young,Male,Medium,NA,character(0),A1910558,NA,A1910558,"list(small = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649216/1/?bust=1681498757&width=100"", medium = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649216/1/?bust=1681498757&width=300"", large = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649216/1/?bust=1681498757&width=600"", full = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649216/1/?bust=1681498757"")",list(),adoptable,2023-04-14T18:49:11Z,2023-04-14T18:49:09Z,84.9375,Chihuahua,Mixed Breed,TRUE,FALSE,NA,NA,NA,TRUE,FALSE,NA,FALSE,FALSE,NA,NA,NA,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649216/1/?bust=1681498757&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649216/1/?bust=1681498757&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649216/1/?bust=1681498757&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649216/1/?bust=1681498757,NA,(619) 767-2675,2481 Palomar Airport Road,NA,Carlsbad,CA,92011,US,/v2/animals/62649216,/v2/types/dog,/v2/organizations/ca905
62649217,CA905,https://www.petfinder.com/dog/jet-62649217/ca/carlsbad/county-of-san-diego-department-of-animal-services-ca905/?referrer_id=10a2eec8-bd91-4a5a-bbcf-66d8cdaded3d,Dog,Dog,Young,Male,Medium,NA,character(0),JET,NA,A1908290,"list(small = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649217/1/?bust=1681498757&width=100"", medium = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649217/1/?bust=1681498757&width=300"", large = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649217/1/?bust=1681498757&width=600"", full = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649217/1/?bust=1681498757"")",list(),adoptable,2023-04-14T18:49:11Z,2023-04-14T18:49:09Z,84.9375,German Shepherd Dog,Mixed Breed,TRUE,FALSE,NA,NA,NA,TRUE,FALSE,NA,FALSE,FALSE,NA,NA,NA,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649217/1/?bust=1681498757&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649217/1/?bust=1681498757&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649217/1/?bust=1681498757&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649217/1/?bust=1681498757,NA,(619) 767-2675,2481 Palomar Airport Road,NA,Carlsbad,CA,92011,US,/v2/animals/62649217,/v2/types/dog,/v2/organizations/ca905
62649220,CA905,https://www.petfinder.com/dog/pixie-62649220/ca/carlsbad/county-of-san-diego-department-of-animal-services-ca905/?referrer_id=10a2eec8-bd91-4a5a-bbcf-66d8cdaded3d,Dog,Dog,Young,Female,Medium,NA,character(0),PIXIE,NA,A1909542,"list(small = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649220/1/?bust=1681498757&width=100"", medium = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649220/1/?bust=1681498757&width=300"", large = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649220/1/?bust=1681498757&width=600"", full = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649220/1/?bust=1681498757"")",list(),adoptable,2023-04-14T18:49:11Z,2023-04-14T18:49:09Z,84.9375,Chihuahua,NA,FALSE,FALSE,NA,NA,NA,TRUE,FALSE,NA,FALSE,FALSE,NA,NA,NA,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649220/1/?bust=1681498757&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649220/1/?bust=1681498757&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649220/1/?bust=1681498757&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649220/1/?bust=1681498757,NA,(619) 767-2675,2481 Palomar Airport Road,NA,Carlsbad,CA,92011,US,/v2/animals/62649220,/v2/types/dog,/v2/organizations/ca905
62649221,CA905,https://www.petfinder.com/dog/bentley-62649221/ca/carlsbad/county-of-san-diego-department-of-animal-services-ca905/?referrer_id=10a2eec8-bd91-4a5a-bbcf-66d8cdaded3d,Dog,Dog,Adult,Male,Medium,NA,character(0),BENTLEY,NA,A1827219,"list(small = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649221/1/?bust=1681498757&width=100"", medium = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649221/1/?bust=1681498757&width=300"", large = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649221/1/?bust=1681498757&width=600"", full = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649221/1/?bust=1681498757"")",list(),adoptable,2023-04-14T18:49:11Z,2023-04-14T18:49:09Z,84.9375,Terrier,Mixed Breed,TRUE,FALSE,NA,NA,NA,TRUE,FALSE,NA,FALSE,FALSE,NA,NA,NA,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649221/1/?bust=1681498757&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649221/1/?bust=1681498757&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649221/1/?bust=1681498757&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649221/1/?bust=1681498757,NA,(619) 767-2675,2481 Palomar Airport Road,NA,Carlsbad,CA,92011,US,/v2/animals/62649221,/v2/types/dog,/v2/organizations/ca905
62649218,CA905,https://www.petfinder.com/dog/bella-62649218/ca/carlsbad/county-of-san-diego-department-of-animal-services-ca905/?referrer_id=10a2eec8-bd91-4a5a-bbcf-66d8cdaded3d,Dog,Dog,Adult,Female,Medium,NA,character(0),BELLA,NA,A1910176,"list(small = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649218/1/?bust=1681498757&width=100"", medium = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649218/1/?bust=1681498757&width=300"", large = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649218/1/?bust=1681498757&width=600"", full = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649218/1/?bust=1681498757"")",list(),adoptable,2023-04-14T18:49:11Z,2023-04-14T18:49:09Z,84.9375,English Bulldog,NA,FALSE,FALSE,NA,NA,NA,TRUE,FALSE,NA,FALSE,FALSE,NA,NA,NA,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649218/1/?bust=1681498757&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649218/1/?bust=1681498757&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649218/1/?bust=1681498757&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62649218/1/?bust=1681498757,NA,(619) 767-2675,2481 Palomar Airport Road,NA,Carlsbad,CA,92011,US,/v2/animals/62649218,/v2/types/dog,/v2/organizations/ca905
